transaction_id,customer_id,amount,time,location,is_fraud
TRANS_208,CUST_160,4841.13,16,Online,0
TRANS_1912,CUST_427,1486.32,6,Loja Física,0
TRANS_1038,CUST_78,827.71,20,Loja Física,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1148,CUST_195,3472.28,16,Online,0
TRANS_508,CUST_104,911.28,20,Loja Física,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_797,CUST_367,4842.6,5,Loja Física,0
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_24,CUST_344,4989.68,2,Online,0
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_493,CUST_360,511.6,3,Online,0
TRANS_1255,CUST_233,1387.69,6,Online,0
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_1018,CUST_496,2719.97,1,Online,0
TRANS_1287,CUST_277,1975.91,8,Loja Física,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_1602,CUST_386,26.79,3,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_819,CUST_223,3230.83,6,Loja Física,0
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_1785,CUST_202,3859.28,13,Online,0
TRANS_144,CUST_163,3171.86,5,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1566,CUST_407,1360.69,18,Online,0
TRANS_352,CUST_99,4847.21,20,Loja Física,0
TRANS_1312,CUST_468,405.5,8,Online,0
TRANS_500,CUST_151,1559.98,19,Online,0
TRANS_110,CUST_252,4124.28,23,Online,1
TRANS_1733,CUST_452,2241.13,6,Loja Física,0
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1162,CUST_92,3355.31,14,Online,0
TRANS_1197,CUST_8,2993.8,2,Loja Física,0
TRANS_1371,CUST_319,363.2,6,Loja Física,0
TRANS_914,CUST_374,3944.13,14,Online,0
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_581,CUST_311,3256.13,23,Online,1
